poi_code,h3index
POI_IND_9999_0x3be7b63d6198d70d:0x9554641a27be429,89608b461b3ffff
POI_IND_9999_0x3be7b11c2786885d:0xae9c3071981299db,89608b4463bffff
POI_IND_9999_0x3be7c917aaf3d2e7:0x810500c20f7a939b,89608b0b10bffff
POI_IND_9999_0x3be7b75dc75fb493:0x817a94a996ca2179,89608b44437ffff
POI_IND_9999_0x3be7b700285213c3:0xe00351bca7b0d8b4,89608b46273ffff
POI_IND_9999_0x3be7b6f1a70618fd:0x43a06f9c026f2636,89608b4630fffff
POI_IND_9999_0x3be7b793379cd84f:0xbe14eb990e148428,89608b4637bffff
POI_IND_9999_0x3be7af9f5c423fcd:0x632310952faa1ad6,89608b4ceabffff
POI_IND_9999_0x3be7cf866d1aafe5:0xc3097c165aaa87b2,89608b0a54bffff
POI_IND_9999_0x3be7d1c134444d77:0x13d5dadf1d5bf201,89608b0305bffff
POI_IND_9999_0x3be7cf00751a73c9:0x35eed3d996945988,89608b0a557ffff
POI_IND_9999_0x3be7afbab3cf1e61:0xb0008ea09385e1e0,89608b4dd83ffff
POI_IND_9999_0x3be7ae8542cdc9b9:0xb29627879d81fe6b,89608b4ceabffff
POI_IND_9999_0x3be7a9c853feacbd:0xae658b735760425c,89608b4db17ffff
POI_IND_9999_0x3be7abed43f81cdb:0x518cf231350c1349,8942db4880fffff
POI_IND_9999_0x3be7ce3ef1c61219:0x7964717f5de53d91,89608b18977ffff
POI_IND_9999_0x3be7cff12a2207d5:0x73b3f5df0615e537,89608b0a51bffff
POI_IND_9999_0x3be7cf4b702bc131:0xb2d737740ce1b888,89608b0a493ffff
POI_IND_9999_0x3be7d19281841809:0xddee9b5bec47453c,89608b0328fffff
POI_IND_9999_0x3be7ce0e21a46a49:0x9fe40c7b79ce912d,89608b0147bffff
POI_IND_9999_0x3be7ab3ebd208fa3:0x85e1d9ebe9787c98,8942db49cbbffff
POI_IND_9999_0x3be87b8ba437dfb1:0x7e95335d68b524f0,89608b8e34bffff
POI_IND_9999_0x3be7e9a37e5ffd19:0x513bc615867d6ae0,89608bcf5c7ffff
POI_IND_9999_0x3be7aec01a87a72d:0xae615f4cdcc1626e,89608b4c32fffff
POI_IND_9999_0x3be71ce807c9d65d:0xcb8a97051e828a56,8942db552b3ffff
POI_IND_9999_0x3be7a970cd28b271:0xe4d0aa89b46bd37e,89608b4db17ffff
POI_IND_9999_0x3be7b9485ae6e33f:0xb52189e917245739,8942db4880fffff
POI_IND_9999_0x3be7cff49b066f87:0x13253fc2fc5c0de3,89608b01457ffff
POI_IND_9999_0x3be7cf91b5934b89:0x5d58c103286cfb7a,89608b18b6bffff
POI_IND_9999_0x3be7cfaa127c8f61:0x767372fa60f754b2,89608b0a667ffff
POI_IND_9999_0x3be7cf1e5b4b7ed1:0x4465e75ef5619f70,89608b0168fffff
POI_IND_9999_0x3be7addc6d2326c9:0x351c4e2ade79d5b,8942db49b43ffff
POI_IND_9999_0x3be7a98b38d14977:0xf4063ad680767be3,8942db488a7ffff
POI_IND_9999_0x3be7afcfb4dfc2ad:0x892552a112ee1a64,89608b4cc6bffff
POI_IND_9999_0x3be7bbdc6d0ae637:0xf56e5315a07010c9,89608b4e49bffff
POI_IND_9999_0x3be7a92ed8264e85:0xe59d01e44812772c,8942db48b9bffff
POI_IND_9999_0x3be7c9000a3b175d:0x2f289a5ec6292a35,89608b095c7ffff
POI_IND_9999_0x3be7c7e483ff7bc5:0x4aedaa4c28e9096e,89608b54e9bffff
POI_IND_9999_0x3be7c804dc695b67:0x798f1b3a08ba717e,89608b54843ffff
POI_IND_9999_0x3be7b7c4e0ff9fa1:0xdfb5c5110da267ac,89608b0927bffff
POI_IND_9999_0x3be7b14ef5fd632f:0x69cc5696f8229add,89608b4553bffff
POI_IND_9999_0x3be7b745c8a1b043:0xb7ff9a28e8d781c3,89608b0937bffff
POI_IND_9999_0x3be7b70033014ebf:0x66895f4019268538,89608b465afffff
POI_IND_9999_0x3be7b7003b623209:0x39160d023e2a29fd,89608b09203ffff
POI_IND_9999_0x3be7b133f3877f5d:0x62108cd1e0ee2dc9,89608b44293ffff
POI_IND_9999_0x3be7b7bc7a951977:0xfe6fb3317236c938,89608b440c3ffff
POI_IND_9999_0x3be7c9a1267f8e7f:0xe17360c5cea4680c,89608b086c7ffff
POI_IND_9999_0x3be7c8edf7a1e495:0xea1c6de018c9d6ae,89608b0b633ffff
POI_IND_9999_0x3be7c90023688d55:0xd7dbf86e00108f8,89608b548a3ffff
POI_IND_9999_0x3be7c927c779e91f:0x8787f3c14789db71,89608b0b14bffff
POI_IND_9999_0x3be7b0fda26c15f5:0x286d70e28ceab37,89608b450bbffff
POI_IND_9999_0x3be7bb9bdfbaf40d:0xb315c5d9673fc410,89608b4236bffff
POI_IND_9999_0x3be7b161aaed1add:0x5bb29599b48c91e8,89608b4e577ffff
POI_IND_9999_0x3be71f94d8ec9283:0xb901681a3bcb7af7,8942db56293ffff
POI_IND_9999_0x3be71c329eb18739:0x853e9a2140325672,8942db573b3ffff
POI_IND_9999_0x3be7af31d4852dd5:0xeb18b6d912649268,89608b4dc2bffff
POI_IND_9999_0x3be7b95b3514d74b:0x1d13052d78e4f8cc,89608b42147ffff
POI_IND_9999_0x3be7b0f39d8f94b3:0xc747bc104d9b2514,89608b4544fffff
POI_IND_9999_0x3be7c13a7d2da6eb:0x69ee2a0262d35a4b,89608bcdbbbffff
POI_IND_9999_0x3be7b96324ea6103:0x2bccfb9435eb9385,89608b5524bffff
POI_IND_9999_0x3be7976d30566fbf:0x54fbdd9fe2f4dd8c,89608b5a513ffff
POI_IND_9999_0x3be7946cee372d8d:0x1f42dc0def62d5b9,89608a248b3ffff
POI_IND_9999_0x3be7c3004ba34011:0xa21c5fd4248390ee,89608bccc03ffff
POI_IND_9999_0x3be7b91ed7706fcf:0x327f61d5a6c112f,89608b42ec3ffff
POI_IND_9999_0x3be7c995667c50e7:0xb3511a6b349ef870,89608b09543ffff
POI_IND_9999_0x3be7b6f72059f905:0xb5fd21fe0497b31d,89608b46307ffff
POI_IND_9999_0x3be7c90005d6e377:0x7f9fd051fe1bcca3,89608b086c3ffff
POI_IND_9999_0x3be7b7d5f4b29dfd:0x9bfd8f3152673111,89608b461a3ffff
POI_IND_9999_0x3be7b1acf93bc28d:0xe1b4fb151842c510,89608b47337ffff
POI_IND_9999_0x3be7c9167cb85df3:0x97b7b798b39b0879,89608b0b10bffff
POI_IND_9999_0x3be7c92df97ce6b3:0x4557466448f346b6,89608b086c7ffff
POI_IND_9999_0x3be7c9fced6cf2c9:0xc186562941861c7,89608b086c3ffff
POI_IND_9999_0x3be7c90029a90c85:0xa61ecb45ec9374f5,89608b549dbffff
POI_IND_9999_0x3be7b61fa6217095:0x52e966c356118306,89608b092a3ffff
POI_IND_9999_0x3be7cf2610c6f6f7:0xe70f30796b16a0dd,89608b0a6cbffff
POI_IND_9999_0x3be7c8d3690e6127:0xdae277b0048abce2,89608b0b5d3ffff
POI_IND_9999_0x3be7cef066b68ab3:0xc03d162886c27f36,89608b0a433ffff
POI_IND_9999_0x3be7d1dc9e55a795:0xf11256967539e4d1,89608b0328fffff
POI_IND_9999_0x3be7cf1fede8e3d3:0x5ac217d169e043a5,89608b01443ffff
POI_IND_9999_0x3be7cf9cd097cf95:0xc361a2144a7d6c6f,89608b0a51bffff
POI_IND_9999_0x3be7e9260b0aa287:0x8e2a25dff47a43d8,89608bcf1bbffff
POI_IND_9999_0x3be7e9109396612b:0x966cae4107dc60a0,89608bcf11bffff
POI_IND_9999_0x3be7c905581e2e09:0x4cef3c83e5e93207,89608b0b387ffff
POI_IND_9999_0x3be7b12ea94f9d77:0xf2a6a2f8041dd07c,89608b446c3ffff
POI_IND_9999_0x3be7c93d465db507:0xdd32845078fd19d0,89608b0b387ffff
POI_IND_9999_0x3be7b12d986fd809:0x2e0eb9d1da20c77a,89608b4463bffff
POI_IND_9999_0x3be7c9b36afd99a1:0x6d55c8d5cff60c23,89608b094cbffff
POI_IND_9999_0x3be7c76b18b9aa35:0x40b8b59551d6412d,89608b56a23ffff
POI_IND_9999_0x3be7c962477f5c21:0x6eb1dab0627acbd8,89608b0b0b7ffff
POI_IND_9999_0x3be7c950382c58a5:0x31ebdefaca4c2e32,89608b0b12fffff
POI_IND_9999_0x3be7c7e67294fde3:0xb7b09365b7a6c758,89608b54e93ffff
POI_IND_9999_0x3be7c978fb8518c9:0xc621e939d02cb6f9,89608b09017ffff
POI_IND_9999_0x3be7c96488e8f32d:0x546ac33dd2d81cd5,89608b0b1afffff
POI_IND_9999_0x3be7c3adb2d99863:0xeecb55e47d2af459,89608bcc62fffff
POI_IND_9999_0x3be8794cca1df439:0x54a2867437432468,89608b8c6cfffff
POI_IND_9999_0x3be7c23e49d44387:0xa163f72fe6403898,89608bcc637ffff
POI_IND_9999_0x3be7c23fddd2be7b:0x90baffd4d5ddc7d4,89608bcc627ffff
POI_IND_9999_0x3be7d77eadcb63c9:0xb6465ebabeccb6d9,89608b1217bffff
POI_IND_9999_0x3be7c38963c92965:0x65b028df65f6d430,89608bcc62fffff
POI_IND_9999_0x3be87984034d26d9:0xb129fbd83ac80be7,89608b8d547ffff
POI_IND_9999_0x3be7a9f52161a407:0x70de832da7038a4d,8942db488a7ffff
POI_IND_9999_0x3be7c385287e5ead:0xc5d28a054c900158,89608bcc053ffff
POI_IND_9999_0x3be7e98a2ada66f5:0x6ecf80dd91ee77f6,89608bcf507ffff
POI_IND_9999_0x3be7e841d0f751a9:0x277a16c73b6e0295,89608bc1b37ffff
POI_IND_9999_0x3be7c3e319b4465d:0x9ada7ccf7279f8e,89608bcea4bffff
POI_IND_9999_0x3be7bf473899bae9:0x2883c342585d681e,89608b50563ffff
POI_IND_9999_0x3be7b9e1f6ef5891:0x8e42ea744760a13e,89608b5526bffff
POI_IND_9999_0x3be7c3dc15378481:0x951d4be5209d224b,89608bcc32fffff
POI_IND_9999_0x3be7b9056d5a3955:0x7b9be4fdc1e7b1ae,89608b5530fffff
POI_IND_9999_0x3be7b18332c4ee57:0x81c0ae920e5ca741,89608b4e5b3ffff
POI_IND_9999_0x3be7cfe5fc5859fd:0xa84c964bb6d675ee,89608b0a6cbffff
POI_IND_9999_0x3be7d1927ad8cde1:0x84a45845af7e52fe,89608b03287ffff
POI_IND_9999_0x3be7cff6a11c6a5f:0xccb26946c93baa82,89608b016a7ffff
POI_IND_9999_0x3be7cf531a63f7f9:0xb6333415ff89616,89608b0a473ffff
POI_IND_9999_0x3be7cedc6b49cef9:0x581d9a086efaa112,89608b0a6abffff
POI_IND_9999_0x3be7cfcb6340ca4f:0xb5db994a03751132,89608b0a55bffff
POI_IND_9999_0x3be7c9a4e8c2cb93:0x41e1c967fa3e0c91,89608b0a2cbffff
POI_IND_9999_0x3be7d1b4a9fe51a5:0x8c32e2a00a03d8c9,89608b03287ffff
POI_IND_9999_0x3be7e86b75b1e55b:0xada9728b78b29842,89608bc1ba7ffff
POI_IND_9999_0x3be7cf099ea7be7b:0x81537a525162fc27,89608b18903ffff
POI_IND_9999_0x3be7ce79b5585c77:0xf3e6742339784ffe,89608b01293ffff
POI_IND_9999_0x3be7c9fc250fbc9d:0xd80e5057eaebc3d1,89608b0b527ffff
POI_IND_9999_0x3be7d1ec03a13f3b:0xec05a6e412c6b9de,89608b0306fffff
POI_IND_9999_0x3be7ced14218f28b:0x8074e2db40855e2f,89608b0a0b3ffff
POI_IND_9999_0x3be7ce8cbe4796a1:0xc4d710621fa20890,89608b0a54bffff
POI_IND_9999_0x3be7c132ddfb69a1:0xe311eac3f33e4be3,89608bcd9c3ffff
POI_IND_9999_0x3be7950d080a5edb:0x4ce6af7475f3e065,89608b5a507ffff
POI_IND_9999_0x3be7ed2d6d781de7:0x3539781e1b37957d,89608a26537ffff
POI_IND_9999_0x3be7b93e3f4659e5:0x5430b35ee864bc73,89608b420a7ffff
POI_IND_9999_0x3be7b9e61e5c1e5d:0x46a134dad4054b52,89608b5526fffff
POI_IND_9999_0x3be7b9d4d5e1ad77:0xa089f45f6d64662,89608b55213ffff
POI_IND_9999_0x3be795919c9f6103:0xee3895f5b0278f36,89608b51563ffff
POI_IND_9999_0x3be7b1007e7ec015:0x437900cd5570224d,89608b45663ffff
POI_IND_9999_0x3be7b9e7560eaa5b:0xe4bb2e5c61eea393,89608b421a3ffff
POI_IND_9999_0x3be7b9f5d7c269d1:0x2edef507f1798ed7,89608b423d7ffff
POI_IND_9999_0x3be795a6b11a154f:0xcb6221ba56d6878c,89608a26ba7ffff
POI_IND_9999_0x3be7b93fec49c997:0x59d715651d46d107,89608b421a7ffff
POI_IND_9999_0x3be7c3b3860ffe95:0xc42a5c7425115866,89608bcc143ffff
POI_IND_9999_0x3be7ce0b566e9bd1:0x9225f76f7d64edc9,89608b016a7ffff
POI_IND_9999_0x3be7d1c34895ab79:0x22b1c0dca90c51e3,89608b0328fffff
POI_IND_9999_0x3be7d1bf6d035773:0x14a275379c10ed68,89608b030cfffff
POI_IND_9999_0x3be7cf66457e219d:0x813282bea82673b4,89608b016a7ffff
POI_IND_9999_0x3be7cf21727d5445:0x4ac429d3d3ab2752,89608b0144fffff
POI_IND_9999_0x3be7d1daffffffff:0x57f116b6193afcf2,89608b0328fffff
POI_IND_9999_0x3be7d1c11028e021:0xe8f80087e87eab67,89608b03043ffff
POI_IND_9999_0x3be7d1e6dc9c30c1:0xdef438b8906b9022,89608b03233ffff
POI_IND_9999_0x3be7cf7e602d5a6f:0xe3b2853991a3aa73,89608b0a513ffff
POI_IND_9999_0x3be7cfab00c92597:0x86202b8b47eeadb9,89608b01473ffff
POI_IND_9999_0x3be7cefd98002ccf:0x768a191e1d6413e2,89608b0a4d7ffff
POI_IND_9999_0x3be7ced7c066aaab:0x167875c15cc33f84,89608b0a617ffff
POI_IND_9999_0x3be7a96f5bedb111:0x74df0be7eca77d5,89608b4db47ffff
POI_IND_9999_0x3be7a9e9f636efbb:0x57837c12b8b940f5,89608b4d8a3ffff
POI_IND_9999_0x3be71d7607011a5d:0x2d267ea05a791e87,8942db552b3ffff
POI_IND_9999_0x3be7c86a865ff533:0x53982e572975e4a6,89608b54d6bffff
POI_IND_9999_0x3be7c7374f848d29:0xb83b268c3929242a,89608b54143ffff
POI_IND_9999_0x3be7c86ccb0ab035:0xf7249e26035ceff7,89608b54d4bffff
POI_IND_9999_0x3be7c7c8a96abc0f:0x31c1a7d90b581f68,89608b56a4fffff
POI_IND_9999_0x3be7b3216b2d63d5:0x72f26122d3753fa2,89608b45997ffff
POI_IND_9999_0x3be7c914975938ad:0x4300fc52de2ad72c,89608b0b177ffff
POI_IND_9999_0x3be7b619427b41f3:0x28075330c2d35dbb,89608b09237ffff
POI_IND_9999_0x3be7c9bd507b3a2b:0x1307aaa0450b39c,89608b095c7ffff
POI_IND_9999_0x3be7bf3aa890d091:0xccff4642f844e8ef,89608b44433ffff
POI_IND_9999_0x3be7b63cb8553a77:0xf18abcb13970b23b,89608b093c3ffff
POI_IND_9999_0x3be7b76b19d8b599:0xceed30a636dc1c32,89608b09273ffff
POI_IND_9999_0x3be7c8cdee760bb1:0xe8ac5fbc7585c2ea,89608b0b4a7ffff
POI_IND_9999_0x3be7cfb88df09ee1:0x11ca986d2de3e906,89608b0a51bffff
POI_IND_9999_0x3be7ce49fac3be3f:0x5b00964da97fb46b,89608b1882fffff
POI_IND_9999_0x3be7b8fe34947ffd:0x6e5b40ef38cb0fc1,89608b032c7ffff
POI_IND_9999_0x3be7d108addbcf4b:0xb08293d3cc539522,89608b0321bffff
POI_IND_9999_0x3be7e9b7089758a7:0x90ddd9638ec600f9,89608bcf673ffff
POI_IND_9999_0x3be7e83686e3703f:0x844dfc294dfa8358,89608bcf51bffff
POI_IND_9999_0x3be7b9eee6bea70d:0x558aaa31a8dc1cf1,89608b5534fffff
POI_IND_9999_0x3be7b93de9a1e8ff:0xbb5ed7672ee2d764,89608b55283ffff
POI_IND_9999_0x3be7943d7eeef7fd:0x17f792af065d8712,89608a2482fffff
POI_IND_9999_0x3be7b94c5d674a8f:0x930f3e1f86f55ec8,89608b552abffff
POI_IND_9999_0x3be7959d25735eb7:0x9654bf009052bed1,89608a2482fffff
POI_IND_9999_0x3be791000c36875b:0xbf3ae8dcaba0db53,89608a25e2fffff
POI_IND_9999_0x3be7b75832924a91:0x50bbeed1c05a09d2,89608b444c3ffff
POI_IND_9999_0x3be7c9e7386ef971:0x8b9124f08cba77d4,89608b54d73ffff
POI_IND_9999_0x3be7b6229776d285:0x228c1af336ec1309,89608b0920fffff
POI_IND_9999_0x3be7b7a8545ce553:0xdab2a72a6041be58,89608b46043ffff
POI_IND_9999_0x3be7c94f731e8d61:0x7ae2f2cfb614b74b,89608b08483ffff
POI_IND_9999_0x3be7c913a0c40509:0x3687ed2bbd96cc0d,89608b0b163ffff
POI_IND_9999_0x3be7c91414045273:0x247d4483e40a37dd,89608b0b173ffff
POI_IND_9999_0x3be7b7b348fad911:0x3598dcff03b6907,89608b4630fffff
POI_IND_9999_0x3be7c9005a26e9ef:0xb2be795c4fefe11e,89608b0b133ffff
POI_IND_9999_0x3be7c9dc833c68f7:0x6d3a6736b9251c94,89608b549cfffff
POI_IND_9999_0x3be7c89618f63701:0xca325760901d7afd,89608b5692bffff
POI_IND_9999_0x3be7c9001fb6e177:0xa52f12f1036bb24e,89608b0b1afffff
POI_IND_9999_0x3be7c796019af3f7:0xd715c7e19c083d5e,89608b541c3ffff
POI_IND_9999_0x3be7b79fcc81e8c5:0x17fa0f99c68af630,89608b46307ffff
POI_IND_9999_0x3be7b10040a9bd53:0x8ec5f2e0dcc750b0,89608b44623ffff
POI_IND_9999_0x3be7c62e686beb4f:0x5a421a900afb8217,89608b5686bffff
POI_IND_9999_0x3be7c8abcef7c45b:0x5467acf3faf44aea,89608b56d27ffff
POI_IND_9999_0x3be7c98c318cd76f:0x1c4690d8136ebe55,89608b0b46fffff
POI_IND_9999_0x3be7c970697a65ff:0x290a6152bff55082,89608b0b0d3ffff
POI_IND_9999_0x3be7b705608483c3:0x9cd9eb72517e1859,89608b444cfffff
POI_IND_9999_0x3be7c92f64ed3e51:0x735a8e20741e8959,89608b0b053ffff
POI_IND_9999_0x3be7b91588c94253:0x66dd026367f6f19f,89608b5502fffff
POI_IND_9999_0x3be7cf5650e2d933:0xbd9e1443c3f1f0b3,89608b19acfffff
POI_IND_9999_0x3be7c3b9e2b8e745:0xe32920f2a0569c70,89608bccebbffff
POI_IND_9999_0x3be7b9a048e64be9:0xe93ca914f4103a59,89608b42cb3ffff
POI_IND_9999_0x3be7b927229de115:0xc26ce0876ff4393a,89608b55283ffff
POI_IND_9999_0x3be7c373a2e2e083:0xa0351cef92215146,89608bcceb3ffff
POI_IND_9999_0x3be7c15b009b7b57:0xb998adc1946c5bf2,89608b5729bffff
POI_IND_9999_0x3be7b19f2e170b65:0xc540216716769203,89608b4560bffff
POI_IND_9999_0x3be7c3828efd4d4f:0x8199c5ec94dfbc36,89608bcc1b3ffff
POI_IND_9999_0x3be7b9218eaaaaab:0x103256a1ed2cec6c,89608b552afffff
POI_IND_9999_0x3be7b966fe624699:0xe47c25ed8ec3753,89608b42e9bffff
POI_IND_9999_0x3be7c765086dc98d:0x916cad0986845f53,89608b569cbffff
POI_IND_9999_0x3be7c86a85000001:0x9aa09a8b5892911e,89608b54d6bffff
POI_IND_9999_0x3be7b707d17e69c1:0x24225f696faafac2,89608b471dbffff
POI_IND_9999_0x3be7c9d409b5be67:0x1fb24489807bacbf,89608b090bbffff
POI_IND_9999_0x3be7b70031e5bb4f:0x1aa2fed4521f239f,89608b0928bffff
POI_IND_9999_0x3be7c9e47a416807:0x5ddc41cc4adc5551,89608b090b3ffff
POI_IND_9999_0x3be7c8421b26b4ef:0x6818d675d5cc541e,89608b54907ffff
POI_IND_9999_0x3be7b7dae119d8b1:0xd8ea38a037418caa,89608b444a3ffff
POI_IND_9999_0x3be7c7a07bb4f197:0x755088258f5b5b50,89608b54127ffff
POI_IND_9999_0x3be7b9007a2e628d:0xe75a511c309e01da,89608b551dbffff
POI_IND_9999_0x3be7c823427a2de7:0x39dbf8a81eb74aef,89608b54b97ffff
POI_IND_9999_0x3be7c61e4a408a41:0x5aa088dfc7864ffe,89608b569c3ffff
POI_IND_9999_0x3be7c9d5299d4ab7:0x1bb13036ba37110e,89608b09413ffff
POI_IND_9999_0x3be7c72a88d51a4b:0x7d2d6bee68f21a4e,89608b54e9bffff
POI_IND_9999_0x3be7b71dbcc678b1:0xe8f1b62625300b73,89608b4446bffff
POI_IND_9999_0x3be7b7007dc2c9e9:0xf809dab38732ed53,89608b44613ffff
POI_IND_9999_0x3be7c9963c792827:0xa87e2bfac88bf320,89608b09557ffff
POI_IND_9999_0x3be7b9512b66fe7d:0x36e11b8bd3b1bc65,89608b551abffff
POI_IND_9999_0x3be7c9e80c5b51a5:0xcfab16ca1e300280,89608b090bbffff
POI_IND_9999_0x3be7b9e1b699b10d:0x4b89356402ac0a63,89608b55c83ffff
POI_IND_9999_0x3be7c988b2146121:0xd8b56f7d91a41b66,89608b086d3ffff
POI_IND_9999_0x3be7c8f13d2e5391:0xe3c171e8433ae536,89608b0b62bffff
POI_IND_9999_0x3be7c9f92e551ccb:0x7131ae61c584ad1f,89608b0b163ffff
POI_IND_9999_0x3be7b520eac312d7:0x16185c8ec62dcf8b,89608b46d07ffff
POI_IND_9999_0x3be7c9163f9ff243:0x5e64a39b189e53a6,89608b54923ffff
POI_IND_9999_0x3be7c91489af8781:0xe36d5d8ec98e488d,89608b0b177ffff
POI_IND_9999_0x3be7c94791aa0e09:0x824b2ae691c2f40b,89608b0b1afffff
POI_IND_9999_0x3be7b623bba29aed:0x8dc9df586df55ac6,89608b09203ffff
POI_IND_9999_0x3be7c80e4557b8c5:0xc9f3453625967182,89608b548c7ffff
POI_IND_9999_0x3be7b15ca8550253:0xfe1a4dbc8ece8310,89608b47333ffff
POI_IND_9999_0x3be7b714c2eac775:0x5b14b747664831fa,89608b47103ffff
POI_IND_9999_0x3be7c88c50b2814d:0xa700fde0f697cce2,89608b0b61bffff
POI_IND_9999_0x3be7c9cd2bdc511f:0xa6f7971f0aa1ced3,89608b54c2fffff
POI_IND_9999_0x3be7c77a9ec970e5:0x964a081b9011d8eb,89608b54e83ffff
POI_IND_9999_0x3be7c9e8ad36e715:0x7d7e574f5521bf30,89608b09007ffff
POI_IND_9999_0x3be7cedb12c80ba7:0xc06960f570ef33f7,89608b0a633ffff
POI_IND_9999_0x3be7d100a0c754ad:0x22b5205d73f42312,89608b032abffff
POI_IND_9999_0x3be7cf3f5702fed5:0x6737214ed358fe6a,89608b0a40fffff
POI_IND_9999_0x3be7d18724562e99:0xc62853e20cf144ef,89608b03283ffff
POI_IND_9999_0x3be7d1c39aa094f1:0xe336a061ad1bf568,89608b03287ffff
POI_IND_9999_0x3be7c74687862549:0xc765fef995900931,89608bcdd4fffff
POI_IND_9999_0x3be7b04f5bba3497:0xcbee3ea3f97ef8f9,89608b4528bffff
POI_IND_9999_0x3be7c30b9de75231:0x53ea11364fa4a6b2,89608bccc4bffff
POI_IND_9999_0x3be7bf006905aeb1:0x55710357e4eca1e5,89608b509afffff
POI_IND_9999_0x3be7c130e626b7f7:0x5973124f91f1e203,89608bcdbbbffff
POI_IND_9999_0x3be7b7164fe869c9:0xd9f8da3f36eb3c2d,89608b44437ffff
POI_IND_9999_0x3be7c91ce6da3fbb:0xc46789d1437f3f52,89608b0958bffff
POI_IND_9999_0x3be7c7cf52050fa3:0x4be1ba24778c8490,89608b56a7bffff
POI_IND_9999_0x3be7c97f3c0ec40d:0xaa517ab4b2c8017e,89608b0b17bffff
POI_IND_9999_0x3be7c9c8f4b87781:0x5d67c893a74b8a75,89608b090c3ffff
POI_IND_9999_0x3be7b9af99fc62e1:0xffd75e25e1a0c6e2,89608b56aa7ffff
POI_IND_9999_0x3be7b1a40623c043:0x5589a22be526507d,89608b45563ffff
POI_IND_9999_0x3be7c9216303fe89:0xa42f9bba58a96ef9,89608b0b1d3ffff
POI_IND_9999_0x3be7c913a80446df:0x6154a7a16f7374e3,89608b0b163ffff
POI_IND_9999_0x3be7b60345d45ddf:0xd3b380aa076b0f70,89608b093cfffff
POI_IND_9999_0x3be7c90a4bcbc8cb:0xc0dc4ce4e290d47c,89608b0b14fffff
POI_IND_9999_0x3be7cf83ecd00b27:0xaac4c5077d4ab420,89608b01463ffff
POI_IND_9999_0x3be7d12e6b476353:0x4d716f978f966b15,89608b0321bffff
POI_IND_9999_0x3be7ce8b78ac3db9:0x395ad82b0a483225,89608b0a51bffff
POI_IND_9999_0x3be7ce3c49703d6d:0x2454d8c5ae9e5b29,89608b18907ffff
POI_IND_9999_0x3be7ce106e9712ff:0xfda426124c8493b2,89608b01457ffff
POI_IND_9999_0x3be7cf1d8af418ab:0x687de9eaeaedabfc,89608b01667ffff
POI_IND_9999_0x3be7cf42e399f7ad:0x6cb98d34e1c9b043,89608b1894bffff
POI_IND_9999_0x3be7cfc6083823a5:0xb793f3351a4a5044,89608b0a413ffff
POI_IND_9999_0x3be7c0d111ebd947:0x6a5a9229a8d86db0,89608bcdba3ffff
POI_IND_9999_0x3be7c30000441ed7:0x721812bb9c16a23e,89608bccc4bffff
POI_IND_9999_0x3be7b8f424282d27:0xc22d5d81df60f31d,89608b5510bffff
POI_IND_9999_0x3be7b736976d5efb:0x193034a19381acc,89608b471dbffff
POI_IND_9999_0x3be7b7c560dd545d:0xf9f9968b2c466cf7,89608b093dbffff
POI_IND_9999_0x3be7b7d60974c8b9:0x79b261eaf308d4bc,89608b471dbffff
POI_IND_9999_0x3be7c9e3c36e6fb3:0x176f85528271148,89608b090abffff
POI_IND_9999_0x3be7c7be70367c07:0x2cf26d9f9ae94f15,89608b541d7ffff
POI_IND_9999_0x3be7c7d7fb961b31:0xf0e0e738d1e3fd60,89608b56827ffff
POI_IND_9999_0x3be7c7a3f5eecc3f:0xbb1a12cbe8b04a6d,89608b54e9bffff
POI_IND_9999_0x3be7b70b7454e789:0x875cb700d529c47,89608b09357ffff
POI_IND_9999_0x3be7c9ce46563611:0xfa5ecf6ebe8877bc,89608b096a3ffff
POI_IND_9999_0x3be7c62ad34684d9:0x24ead68d902f3808,89608b56a73ffff
POI_IND_9999_0x3be7c7636326ff2b:0x6af593acab8e06c0,89608b56aafffff
POI_IND_9999_0x3be7c62cfc7b1c17:0xd8811119bae373c3,89608b56bdbffff
POI_IND_9999_0x3be7c9b40eb396b9:0x711d28e6fab725d7,89608b09413ffff
POI_IND_9999_0x3be7b64a0e6250e5:0x3b71494ad0000000,89608b46563ffff
POI_IND_9999_0x3be7b96d7aad26d7:0xa67a2cb4312a74eb,89608b5517bffff
POI_IND_9999_0x3be7c871f48a9f91:0xdfd30f49522930f0,89608b54c27ffff
POI_IND_9999_0x3be7b1cb5795e515:0x4a30c8d76f482b9f,89608b4ec9bffff
POI_IND_9999_0x3be7b92fe201d9b3:0x39d276bdabd4f505,89608b42153ffff
POI_IND_9999_0x3be7b198483338f9:0x9da6436e8632d11c,89608b45687ffff
POI_IND_9999_0x3be7c3b3866d948d:0x4a90c1ef12194fd5,89608bcc143ffff
POI_IND_9999_0x3be795eedc950d31:0x7e4a54e18d9050e7,89608a2482fffff
POI_IND_9999_0x3be7bbbd9cb1343b:0x647fd88c3cec5dbb,89608b40087ffff
POI_IND_9999_0x3be7c13b23c00001:0x769164ca8b54c6d2,89608bcdba3ffff
POI_IND_9999_0x3be7c10503fe3d2d:0x4b90ea33de34e064,89608bcd8a3ffff
POI_IND_9999_0x3be7b91419587b4d:0x719aad6c695e902b,89608b5526fffff
POI_IND_9999_0x3be7c957c30d4eef:0xaa4cb1b30d1fb406,89608b086c7ffff
