h3index,district_code,wbi
89608b446b3ffff,IN.MH.MU,67.99986025
89608b446c7ffff,IN.MH.MU,74.34722129
89608b455bbffff,IN.MH.MU,72.1694158
89608b47533ffff,IN.MH.MU,61.79756875
89608b54397ffff,IN.MH.MU,70.0502596
89608b5486fffff,IN.MH.MU,64.57388858
89608b54973ffff,IN.MH.MU,75.66390693
89608b54d3bffff,IN.MH.MU,63.38344481
89608b5506fffff,IN.MH.MU,63.31394374
89608b569d3ffff,IN.MH.MU,74.11852805
89608b56bafffff,IN.MH.MU,71.22641561
89608b09203ffff,IN.MH.MU,75.75452604
89608b09663ffff,IN.MH.MU,74.53338554
89608b19113ffff,IN.MH.MU,36.32393251
89608b1932bffff,IN.MH.MU,54.93403849
89608b19873ffff,IN.MH.MU,50.4259551
89608b463d7ffff,IN.MH.MU,70.87909078
89608b46cabffff,IN.MH.MU,62.14753034
89608b46e6fffff,IN.MH.MU,55.26908491
89608b5427bffff,IN.MH.MU,69.89438357
89608b5480fffff,IN.MH.MU,72.497744
89608b0b00bffff,IN.MH.MU,70.17420678
89608b19117ffff,IN.MH.MU,36.43599946
89608b19283ffff,IN.MH.MU,53.30078753
89608b19c4fffff,IN.MH.MU,42.36576102
89608b4402fffff,IN.MH.MU,62.08399066
89608b441b7ffff,IN.MH.MU,50.59762745
89608b442bbffff,IN.MH.MU,61.61918747
89608b46303ffff,IN.MH.MU,74.35078842
89608b464abffff,IN.MH.MU,53.90364122
89608b46d33ffff,IN.MH.MU,54.73854
89608b4715bffff,IN.MH.MU,64.74744567
89608b47183ffff,IN.MH.MU,64.68358914
89608b5483bffff,IN.MH.MU,73.63022847
89608b54eb7ffff,IN.MH.MU,69.9528771
89608b090d7ffff,IN.MH.MU,74.80500637
89608b0b0bbffff,IN.MH.MU,73.86502396
89608b19ac7ffff,IN.MH.MU,65.36684475
89608b440bbffff,IN.MH.MU,68.15150011
89608b444bbffff,IN.MH.MU,70.52497245
89608b45437ffff,IN.MH.MU,69.13142027
89608b461bbffff,IN.MH.MU,71.73728553
89608b46623ffff,IN.MH.MU,68.46382855
89608b46e6bffff,IN.MH.MU,59.17924842
89608b5406bffff,IN.MH.MU,65.45997011
89608b54c4bffff,IN.MH.MU,68.97239575
89608b5502fffff,IN.MH.MU,70.70885531
89608b55073ffff,IN.MH.MU,75.57567167
89608b5696fffff,IN.MH.MU,76.30455749
89608b19217ffff,IN.MH.MU,56.29394057
89608b444afffff,IN.MH.MU,73.49763295
89608b5494fffff,IN.MH.MU,73.34059002
89608b54d07ffff,IN.MH.MU,61.98252706
89608b55177ffff,IN.MH.MU,68.7064058
89608b56a53ffff,IN.MH.MU,63.19461921
89608b0b1c3ffff,IN.MH.MU,77.43427052
89608b0b603ffff,IN.MH.MU,79.34206811
89608b0b673ffff,IN.MH.MU,72.80488596
89608b1937bffff,IN.MH.MU,64.85406063
89608b19393ffff,IN.MH.MU,40.85943433
89608b19a6bffff,IN.MH.MU,66.80220676
89608b4443bffff,IN.MH.MU,70.59615566
89608b44503ffff,IN.MH.MU,69.98100162
89608b465bbffff,IN.MH.MU,77.23941508
89608b5434fffff,IN.MH.MU,66.72986217
89608b5489bffff,IN.MH.MU,71.08456651
89608b55c6fffff,IN.MH.MU,48.55420901
89608b55cd7ffff,IN.MH.MU,72.03144726
89608b0302bffff,IN.MH.MU,66.5562382
89608b0954fffff,IN.MH.MU,63.81826987
89608b0b313ffff,IN.MH.MU,75.79778868
89608b0b45bffff,IN.MH.MU,77.50104587
89608b1930bffff,IN.MH.MU,57.18550835
89608b4400fffff,IN.MH.MU,66.28480509
89608b4454fffff,IN.MH.MU,69.80055766
89608b4464fffff,IN.MH.MU,73.56229465
89608b468c7ffff,IN.MH.MU,45.03674503
89608b469c3ffff,IN.MH.MU,46.66409278
89608b46a33ffff,IN.MH.MU,43.21607959
89608b47177ffff,IN.MH.MU,68.87268455
89608b4735bffff,IN.MH.MU,54.28092542
89608b54063ffff,IN.MH.MU,64.38828479
89608b54903ffff,IN.MH.MU,73.25230841
89608b5502bffff,IN.MH.MU,66.9745693
89608b55567ffff,IN.MH.MU,56.33490036
89608b569b7ffff,IN.MH.MU,70.65504216
89608b56b3bffff,IN.MH.MU,71.46409329
89608b09647ffff,IN.MH.MU,74.83795927
89608b0b56bffff,IN.MH.MU,73.85421683
89608b0b643ffff,IN.MH.MU,75.5397625
89608b4420fffff,IN.MH.MU,54.56914919
89608b443dbffff,IN.MH.MU,55.93138007
89608b45423ffff,IN.MH.MU,69.11744388
89608b455afffff,IN.MH.MU,68.93811596
89608b46353ffff,IN.MH.MU,76.78009642
89608b46d4fffff,IN.MH.MU,54.42560848
89608b54a3bffff,IN.MH.MU,55.43331373
89608b54d47ffff,IN.MH.MU,73.55629446
89608b55ccbffff,IN.MH.MU,68.87183105
89608b5684bffff,IN.MH.MU,64.90032563
89608b5699bffff,IN.MH.MU,73.65430513
89608b0b087ffff,IN.MH.MU,68.55640538
89608b46153ffff,IN.MH.MU,74.14592248
89608b461dbffff,IN.MH.MU,76.14869143
89608b464afffff,IN.MH.MU,58.38806688
89608b4650fffff,IN.MH.MU,73.13189683
89608b465b3ffff,IN.MH.MU,78.62205332
89608b46877ffff,IN.MH.MU,48.5251943
89608b4688bffff,IN.MH.MU,47.9320828
89608b4751bffff,IN.MH.MU,48.40219045
89608b54333ffff,IN.MH.MU,61.79305182
89608b0b60bffff,IN.MH.MU,78.36441614
89608b0b63bffff,IN.MH.MU,73.92416646
89608b4445bffff,IN.MH.MU,73.31108283
89608b44473ffff,IN.MH.MU,68.53405318
89608b45447ffff,IN.MH.MU,55.34972951
89608b4548bffff,IN.MH.MU,53.78133857
89608b4548fffff,IN.MH.MU,60.2959321
89608b454cfffff,IN.MH.MU,49.83076235
89608b463b7ffff,IN.MH.MU,67.72012875
89608b46a4fffff,IN.MH.MU,51.30313207
89608b471cfffff,IN.MH.MU,65.70051531
89608b5452bffff,IN.MH.MU,58.33866494
89608b55573ffff,IN.MH.MU,50.73861892
89608b568dbffff,IN.MH.MU,53.77715243
89608b569c7ffff,IN.MH.MU,75.98555431
89608b56c8bffff,IN.MH.MU,69.04879551
89608b0922fffff,IN.MH.MU,72.0874361
89608b09543ffff,IN.MH.MU,66.81423466
89608b460a3ffff,IN.MH.MU,72.92642686
89608b464b3ffff,IN.MH.MU,57.97820414
89608b4663bffff,IN.MH.MU,67.77409513
89608b47393ffff,IN.MH.MU,60.21961426
89608b5414bffff,IN.MH.MU,71.41960921
89608b5482bffff,IN.MH.MU,70.38596541
89608b54927ffff,IN.MH.MU,70.3167161
89608b54977ffff,IN.MH.MU,73.53576408
89608b54987ffff,IN.MH.MU,69.59648395
89608b54ea3ffff,IN.MH.MU,70.07256656
89608b0958bffff,IN.MH.MU,62.58967466
89608b0960fffff,IN.MH.MU,74.25982896
89608b19e7bffff,IN.MH.MU,59.46956405
89608b4451bffff,IN.MH.MU,70.85706002
89608b4602bffff,IN.MH.MU,71.61830049
89608b4719bffff,IN.MH.MU,61.38043639
89608b54003ffff,IN.MH.MU,63.16735834
89608b54a93ffff,IN.MH.MU,62.56273862
89608b56c43ffff,IN.MH.MU,54.60817188
89608b03063ffff,IN.MH.MU,70.86313401
89608b0b3b3ffff,IN.MH.MU,81.312345
89608b0b3cbffff,IN.MH.MU,74.03918323
89608b446c3ffff,IN.MH.MU,73.27900861
89608b450a7ffff,IN.MH.MU,59.55738792
89608b46503ffff,IN.MH.MU,73.61689534
89608b4714fffff,IN.MH.MU,68.29190839
89608b471b3ffff,IN.MH.MU,71.92074389
89608b5402bffff,IN.MH.MU,69.73118374
89608b54107ffff,IN.MH.MU,70.48971974
89608b54173ffff,IN.MH.MU,68.8624594
89608b54913ffff,IN.MH.MU,72.10411281
89608b54b33ffff,IN.MH.MU,73.73249043
89608b5503bffff,IN.MH.MU,65.22583888
89608b56a33ffff,IN.MH.MU,75.95867214
89608b56aa3ffff,IN.MH.MU,72.80878587
89608b56ba3ffff,IN.MH.MU,69.80887797
89608b56d13ffff,IN.MH.MU,69.01848499
89608b0928fffff,IN.MH.MU,73.63945942
89608b09497ffff,IN.MH.MU,69.87610341
89608b0b047ffff,IN.MH.MU,69.72333827
89608b446a7ffff,IN.MH.MU,65.47083288
89608b46abbffff,IN.MH.MU,46.96250655
89608b46c93ffff,IN.MH.MU,71.55338725
89608b47033ffff,IN.MH.MU,58.62178735
89608b55023ffff,IN.MH.MU,68.22181248
89608b56acfffff,IN.MH.MU,65.49679181
89608b0900bffff,IN.MH.MU,68.93379603
89608b095cfffff,IN.MH.MU,64.84009151
89608b44c47ffff,IN.MH.MU,44.04515686
89608b54067ffff,IN.MH.MU,66.09675713
89608b542cfffff,IN.MH.MU,57.51535313
89608b54ebbffff,IN.MH.MU,67.90339814
89608b012dbffff,IN.MH.MU,62.17485784
89608b0b077ffff,IN.MH.MU,73.67854275
89608b19e2fffff,IN.MH.MU,55.81368172
89608b19e8bffff,IN.MH.MU,46.82247976
89608b44077ffff,IN.MH.MU,64.00884588
89608b44233ffff,IN.MH.MU,63.50788479
89608b44eb7ffff,IN.MH.MU,43.29875102
89608b450afffff,IN.MH.MU,56.55382997
89608b450bbffff,IN.MH.MU,61.66949065
89608b4558bffff,IN.MH.MU,74.88593366
89608b4610fffff,IN.MH.MU,69.99840296
89608b46407ffff,IN.MH.MU,53.16504027
89608b46463ffff,IN.MH.MU,57.23758329
89608b46517ffff,IN.MH.MU,75.90032881
89608b4654fffff,IN.MH.MU,69.8611137
89608b4668fffff,IN.MH.MU,68.57065992
89608b46a97ffff,IN.MH.MU,47.56239445
89608b542b7ffff,IN.MH.MU,63.12630427
89608b553a3ffff,IN.MH.MU,70.55306547
89608b56b93ffff,IN.MH.MU,73.88246005
89608b0861bffff,IN.MH.MU,60.60024419
89608b0b46bffff,IN.MH.MU,69.83859298
89608b1962fffff,IN.MH.MU,43.81323117
89608b44413ffff,IN.MH.MU,67.18764644
89608b4554bffff,IN.MH.MU,65.36463718
89608b540c3ffff,IN.MH.MU,43.92848227
89608b54c33ffff,IN.MH.MU,72.76866767
89608b54c6fffff,IN.MH.MU,71.95898351
89608b54cbbffff,IN.MH.MU,71.01115681
89608b54d8fffff,IN.MH.MU,68.32896119
89608b55e97ffff,IN.MH.MU,65.3770789
89608b56a83ffff,IN.MH.MU,64.63175999
89608b0b03bffff,IN.MH.MU,75.29129038
89608b0b657ffff,IN.MH.MU,79.48298938
89608b46013ffff,IN.MH.MU,69.59546454
89608b54357ffff,IN.MH.MU,65.28965976
89608b54b03ffff,IN.MH.MU,69.64942068
89608b55e8fffff,IN.MH.MU,62.38976379
89608b56ba7ffff,IN.MH.MU,72.04329492
89608b0b117ffff,IN.MH.MU,77.43288095
89608b0b14bffff,IN.MH.MU,80.15013146
89608b0b16bffff,IN.MH.MU,77.89881201
89608b0b31bffff,IN.MH.MU,76.70519193
89608b0b3a3ffff,IN.MH.MU,78.81252328
89608b19147ffff,IN.MH.MU,39.81351066
89608b19267ffff,IN.MH.MU,62.96563662
89608b1989bffff,IN.MH.MU,38.99495789
89608b44493ffff,IN.MH.MU,70.56813659
89608b44617ffff,IN.MH.MU,68.33564466
89608b44673ffff,IN.MH.MU,70.49450637
89608b4540fffff,IN.MH.MU,63.2573256
89608b45597ffff,IN.MH.MU,75.86399428
89608b4620fffff,IN.MH.MU,68.59007902
89608b46d53ffff,IN.MH.MU,59.57755284
89608b47187ffff,IN.MH.MU,67.79474907
89608b473a3ffff,IN.MH.MU,70.08637466
89608b54cdbffff,IN.MH.MU,68.00171651
89608b54ddbffff,IN.MH.MU,75.63847863
89608b55003ffff,IN.MH.MU,58.19310988
89608b56a4fffff,IN.MH.MU,71.0261608
89608b08653ffff,IN.MH.MU,63.81678795
89608b0b163ffff,IN.MH.MU,76.49428797
89608b19853ffff,IN.MH.MU,50.2591578
89608b4653bffff,IN.MH.MU,74.8316969
89608b47503ffff,IN.MH.MU,53.17499662
89608b54b37ffff,IN.MH.MU,72.00101528
89608b5697bffff,IN.MH.MU,73.16605409
89608b0845bffff,IN.MH.MU,61.94584403
89608b09057ffff,IN.MH.MU,70.49566332
89608b09217ffff,IN.MH.MU,74.28387018
89608b0b05bffff,IN.MH.MU,70.86083915
89608b1985bffff,IN.MH.MU,53.68874827
89608b19c4bffff,IN.MH.MU,42.44361473
89608b451d7ffff,IN.MH.MU,52.06698498
89608b4669bffff,IN.MH.MU,61.02416255
89608b46d63ffff,IN.MH.MU,53.62979164
89608b47303ffff,IN.MH.MU,70.09548332
89608b473c7ffff,IN.MH.MU,62.06325016
89608b54babffff,IN.MH.MU,71.9548922
89608b54c63ffff,IN.MH.MU,72.2419515
89608b54d77ffff,IN.MH.MU,68.54450883
89608b56c6bffff,IN.MH.MU,61.29074464
89608b56ca7ffff,IN.MH.MU,64.83130094
89608b03393ffff,IN.MH.MU,64.60709921
89608b09263ffff,IN.MH.MU,75.18168271
89608b096afffff,IN.MH.MU,73.24574097
89608b0b253ffff,IN.MH.MU,63.37467904
89608b0b2bbffff,IN.MH.MU,68.43565711
89608b0b6c3ffff,IN.MH.MU,78.34800278
89608b19e9bffff,IN.MH.MU,45.25569414
89608b44603ffff,IN.MH.MU,69.69561112
89608b46083ffff,IN.MH.MU,66.97520001
89608b465a7ffff,IN.MH.MU,77.64834436
89608b465b7ffff,IN.MH.MU,77.84673459
89608b468b3ffff,IN.MH.MU,51.52382006
89608b54887ffff,IN.MH.MU,73.78959245
89608b56933ffff,IN.MH.MU,78.01640588
89608b569d7ffff,IN.MH.MU,75.37958094
89608b56a27ffff,IN.MH.MU,76.24280631
89608b090c3ffff,IN.MH.MU,76.16401415
89608b1922fffff,IN.MH.MU,60.22393235
89608b198c7ffff,IN.MH.MU,43.58887622
89608b4469bffff,IN.MH.MU,70.00272408
89608b4508bffff,IN.MH.MU,55.51178706
89608b450d3ffff,IN.MH.MU,61.75579184
89608b5420bffff,IN.MH.MU,62.58836622
89608b5450fffff,IN.MH.MU,53.16147685
89608b54813ffff,IN.MH.MU,72.64917951
89608b548b3ffff,IN.MH.MU,77.2041372
89608b54b27ffff,IN.MH.MU,72.01082238
89608b54ca7ffff,IN.MH.MU,74.54906503
89608b56a0bffff,IN.MH.MU,71.10228942
89608b56dc7ffff,IN.MH.MU,66.14638151
89608b09207ffff,IN.MH.MU,74.90329651
89608b09463ffff,IN.MH.MU,74.1010775
89608b0b46fffff,IN.MH.MU,68.9252515
89608b19a4bffff,IN.MH.MU,70.85654735
89608b44067ffff,IN.MH.MU,60.15079334
89608b4646bffff,IN.MH.MU,60.5188768
89608b54163ffff,IN.MH.MU,72.38684565
89608b54303ffff,IN.MH.MU,64.29296057
89608b549c3ffff,IN.MH.MU,75.95066911
89608b54e8fffff,IN.MH.MU,69.06601957
89608b55cb7ffff,IN.MH.MU,61.64370533
89608b56a8bffff,IN.MH.MU,65.63640254
89608b56b13ffff,IN.MH.MU,75.20549842
89608b56d33ffff,IN.MH.MU,65.7182704
89608b1936fffff,IN.MH.MU,62.70560009
89608b442abffff,IN.MH.MU,64.98046794
89608b450a3ffff,IN.MH.MU,64.55016393
89608b45567ffff,IN.MH.MU,61.09385944
89608b46267ffff,IN.MH.MU,68.51924773
89608b464cfffff,IN.MH.MU,54.52346347
89608b54c77ffff,IN.MH.MU,70.22821904
89608b55317ffff,IN.MH.MU,66.81660123
89608b558d7ffff,IN.MH.MU,43.58262605
89608b56823ffff,IN.MH.MU,74.71880618
89608b09083ffff,IN.MH.MU,69.6098059
89608b0b14fffff,IN.MH.MU,82.61728832
89608b0b2a3ffff,IN.MH.MU,71.13890532
89608b19a9bffff,IN.MH.MU,65.75124298
89608b4428bffff,IN.MH.MU,61.59229045
89608b45537ffff,IN.MH.MU,64.59090463
89608b45583ffff,IN.MH.MU,76.27729034
89608b463a7ffff,IN.MH.MU,64.99477912
89608b4648bffff,IN.MH.MU,52.0524022
89608b47307ffff,IN.MH.MU,72.9248272
89608b47383ffff,IN.MH.MU,64.88021665
89608b548dbffff,IN.MH.MU,70.96527252
89608b56a4bffff,IN.MH.MU,66.26142981
89608b56b27ffff,IN.MH.MU,74.9007934
89608b0b607ffff,IN.MH.MU,75.67095975
89608b1922bffff,IN.MH.MU,59.40947251
89608b45523ffff,IN.MH.MU,62.45424099
89608b4559bffff,IN.MH.MU,75.7917268
89608b455d7ffff,IN.MH.MU,74.39324194
89608b4624fffff,IN.MH.MU,68.95878106
89608b469cfffff,IN.MH.MU,46.08934227
89608b46ddbffff,IN.MH.MU,64.14593519
89608b5420fffff,IN.MH.MU,65.57304734
89608b54563ffff,IN.MH.MU,58.76707693
89608b54aafffff,IN.MH.MU,61.31616873
89608b56a03ffff,IN.MH.MU,72.76187322
89608b56ac7ffff,IN.MH.MU,65.70614768
89608b0b0d7ffff,IN.MH.MU,71.29447633
89608b0b387ffff,IN.MH.MU,78.97313282
89608b19157ffff,IN.MH.MU,38.87387714
89608b46047ffff,IN.MH.MU,70.37709563
89608b54827ffff,IN.MH.MU,74.11592099
89608b548b7ffff,IN.MH.MU,78.35368766
89608b55037ffff,IN.MH.MU,68.18919419
89608b551d3ffff,IN.MH.MU,57.53029538
89608b55923ffff,IN.MH.MU,57.99912428
89608b5680bffff,IN.MH.MU,64.61502246
89608b56a93ffff,IN.MH.MU,59.68988796
89608b56b2bffff,IN.MH.MU,72.76602288
89608b56bdbffff,IN.MH.MU,78.17260491
89608b56d23ffff,IN.MH.MU,68.00848645
89608b0b1b7ffff,IN.MH.MU,66.18577148
89608b44697ffff,IN.MH.MU,71.22481296
89608b46417ffff,IN.MH.MU,52.59186721
89608b46aa7ffff,IN.MH.MU,49.91647342
89608b47397ffff,IN.MH.MU,65.51519689
89608b5410fffff,IN.MH.MU,68.09049293
89608b54c73ffff,IN.MH.MU,69.62589296
89608b54d03ffff,IN.MH.MU,66.21743387
89608b56b5bffff,IN.MH.MU,72.69326049
89608b56c2fffff,IN.MH.MU,69.25109566
89608b56c47ffff,IN.MH.MU,60.71633672
89608b0848bffff,IN.MH.MU,52.83965974
89608b0b1cfffff,IN.MH.MU,77.86217061
89608b0b24bffff,IN.MH.MU,66.0545161
89608b19c63ffff,IN.MH.MU,41.55525998
89608b441cbffff,IN.MH.MU,59.05700506
89608b44433ffff,IN.MH.MU,70.83870815
89608b4449bffff,IN.MH.MU,67.78733948
89608b46133ffff,IN.MH.MU,66.53593659
89608b46dabffff,IN.MH.MU,55.26980166
89608b4734fffff,IN.MH.MU,65.09139316
89608b54a8fffff,IN.MH.MU,56.83444192
89608b54d43ffff,IN.MH.MU,74.12496133
89608b5510fffff,IN.MH.MU,69.07375814
89608b55143ffff,IN.MH.MU,73.8011141
89608b5552bffff,IN.MH.MU,58.9730636
89608b090d3ffff,IN.MH.MU,76.38139866
89608b5406fffff,IN.MH.MU,66.08215802
89608b54803ffff,IN.MH.MU,73.92034555
89608b54d4bffff,IN.MH.MU,74.72171306
89608b54dd3ffff,IN.MH.MU,74.13734288
89608b55c8fffff,IN.MH.MU,68.89534901
89608b09673ffff,IN.MH.MU,74.61267679
89608b192c7ffff,IN.MH.MU,53.46576059
89608b4408bffff,IN.MH.MU,67.62982713
89608b440a7ffff,IN.MH.MU,65.48247883
89608b441c3ffff,IN.MH.MU,57.62999514
89608b44437ffff,IN.MH.MU,72.71636679
89608b4631bffff,IN.MH.MU,75.43372133
89608b46563ffff,IN.MH.MU,73.18580019
89608b471bbffff,IN.MH.MU,68.05320945
89608b54857ffff,IN.MH.MU,71.29674558
89608b54a23ffff,IN.MH.MU,57.82227236
89608b5511bffff,IN.MH.MU,67.01387477
89608b56adbffff,IN.MH.MU,58.04569538
89608b56d2bffff,IN.MH.MU,70.72468251
89608b092abffff,IN.MH.MU,75.50034216
89608b0960bffff,IN.MH.MU,75.28343665
89608b0b2afffff,IN.MH.MU,71.25221438
89608b4440fffff,IN.MH.MU,68.952144
89608b44423ffff,IN.MH.MU,70.98608721
89608b445a7ffff,IN.MH.MU,61.03319794
89608b46073ffff,IN.MH.MU,69.84652599
89608b4646fffff,IN.MH.MU,61.02808609
89608b4718bffff,IN.MH.MU,64.24748406
89608b54257ffff,IN.MH.MU,59.77392657
89608b54963ffff,IN.MH.MU,73.22285244
89608b568c7ffff,IN.MH.MU,61.72042999
89608b56a6bffff,IN.MH.MU,71.60819113
89608b090cfffff,IN.MH.MU,72.21909845
89608b0b30bffff,IN.MH.MU,74.00644249
89608b193c7ffff,IN.MH.MU,51.31160081
89608b440c3ffff,IN.MH.MU,66.90417944
89608b445c3ffff,IN.MH.MU,71.44555377
89608b4508fffff,IN.MH.MU,57.62935296
89608b54033ffff,IN.MH.MU,70.10824402
89608b54117ffff,IN.MH.MU,67.2445594
89608b5424bffff,IN.MH.MU,62.32058525
89608b54a43ffff,IN.MH.MU,55.19530729
89608b5690bffff,IN.MH.MU,74.75580706
89608b56bd7ffff,IN.MH.MU,75.50433024
89608b19813ffff,IN.MH.MU,39.8305615
89608b4468fffff,IN.MH.MU,69.58898102
89608b46163ffff,IN.MH.MU,64.47373619
89608b4638bffff,IN.MH.MU,70.39109619
89608b54b8fffff,IN.MH.MU,69.04037052
89608b54cc7ffff,IN.MH.MU,67.32343541
89608b55193ffff,IN.MH.MU,58.26453113
89608b55da3ffff,IN.MH.MU,53.622811
89608b56bb3ffff,IN.MH.MU,70.32884322
89608b56e0fffff,IN.MH.MU,46.09552385
89608b45573ffff,IN.MH.MU,65.37073408
89608b4651bffff,IN.MH.MU,72.13777094
89608b46683ffff,IN.MH.MU,63.73790412
89608b46e67ffff,IN.MH.MU,53.83459235
89608b5408fffff,IN.MH.MU,58.35014229
89608b54103ffff,IN.MH.MU,67.32561149
89608b54847ffff,IN.MH.MU,67.45589952
89608b54ac7ffff,IN.MH.MU,55.47751649
89608b54c13ffff,IN.MH.MU,67.69889197
89608b54e27ffff,IN.MH.MU,71.8938106
89608b56c6fffff,IN.MH.MU,65.47609427
89608b096a3ffff,IN.MH.MU,74.07134238
89608b0b133ffff,IN.MH.MU,75.0338958
89608b0b157ffff,IN.MH.MU,79.2741252
89608b45017ffff,IN.MH.MU,54.96835331
89608b455cfffff,IN.MH.MU,70.09270664
89608b4752bffff,IN.MH.MU,63.50254627
89608b5430bffff,IN.MH.MU,62.32627241
89608b54c07ffff,IN.MH.MU,70.66298008
89608b56d73ffff,IN.MH.MU,70.61127782
89608b56d97ffff,IN.MH.MU,56.65948251
89608b56ea7ffff,IN.MH.MU,55.05411896
89608b0925bffff,IN.MH.MU,74.90669919
89608b46a47ffff,IN.MH.MU,49.99930113
89608b46d3bffff,IN.MH.MU,56.97449521
89608b541a7ffff,IN.MH.MU,70.27755204
89608b54267ffff,IN.MH.MU,71.67935686
89608b551cfffff,IN.MH.MU,66.83667431
89608b55917ffff,IN.MH.MU,57.05826196
89608b56977ffff,IN.MH.MU,77.59251036
89608b094dbffff,IN.MH.MU,67.83084075
89608b4418fffff,IN.MH.MU,56.33689421
89608b44297ffff,IN.MH.MU,59.85822296
89608b45503ffff,IN.MH.MU,70.71896859
89608b464a3ffff,IN.MH.MU,57.69634773
89608b4658fffff,IN.MH.MU,77.69649528
89608b5421bffff,IN.MH.MU,58.31356965
89608b54867ffff,IN.MH.MU,67.3395954
89608b5493bffff,IN.MH.MU,74.67904182
89608b55c0fffff,IN.MH.MU,57.24749095
89608b0b177ffff,IN.MH.MU,74.81420185
89608b0b183ffff,IN.MH.MU,74.99202334
89608b19e73ffff,IN.MH.MU,57.94085595
89608b440c7ffff,IN.MH.MU,66.16463151
89608b45007ffff,IN.MH.MU,50.68590862
89608b46157ffff,IN.MH.MU,75.5713264
89608b46197ffff,IN.MH.MU,72.33403261
89608b46643ffff,IN.MH.MU,54.9623862
89608b4682fffff,IN.MH.MU,51.14992531
89608b47133ffff,IN.MH.MU,67.82008868
89608b4732bffff,IN.MH.MU,75.46256737
89608b475abffff,IN.MH.MU,55.59311362
89608b5484fffff,IN.MH.MU,64.34153487
89608b5686bffff,IN.MH.MU,74.33632489
89608b56b07ffff,IN.MH.MU,71.6074573
89608b56b87ffff,IN.MH.MU,71.39557866
89608b03017ffff,IN.MH.MU,64.67155038
89608b092c7ffff,IN.MH.MU,76.51489044
89608b0b64fffff,IN.MH.MU,69.80176411
89608b440dbffff,IN.MH.MU,65.25945188
89608b444a3ffff,IN.MH.MU,73.34608524
89608b446bbffff,IN.MH.MU,67.94115062
89608b45557ffff,IN.MH.MU,68.97084268
89608b4602fffff,IN.MH.MU,72.25607864
89608b46057ffff,IN.MH.MU,69.02968071
89608b46077ffff,IN.MH.MU,70.6255717
89608b4731bffff,IN.MH.MU,65.9187557
89608b5433bffff,IN.MH.MU,58.47691899
89608b54d7bffff,IN.MH.MU,74.58497887
89608b54e63ffff,IN.MH.MU,59.09492195
89608b54e6fffff,IN.MH.MU,59.12038194
89608b5519bffff,IN.MH.MU,56.50063389
89608b55da7ffff,IN.MH.MU,56.62653149
89608b5681bffff,IN.MH.MU,61.56883992
89608b56dc3ffff,IN.MH.MU,66.396323
89608b0b323ffff,IN.MH.MU,69.72051857
89608b0b677ffff,IN.MH.MU,71.91671302
89608b0b6cbffff,IN.MH.MU,76.55762362
89608b4406fffff,IN.MH.MU,55.26683593
89608b4448bffff,IN.MH.MU,66.85479825
89608b4454bffff,IN.MH.MU,71.6890562
89608b44623ffff,IN.MH.MU,62.16953868
89608b4463bffff,IN.MH.MU,65.98730802
89608b4557bffff,IN.MH.MU,64.46304449
89608b45833ffff,IN.MH.MU,36.08316181
89608b46397ffff,IN.MH.MU,69.98495735
89608b47037ffff,IN.MH.MU,63.04249828
89608b54e93ffff,IN.MH.MU,71.16987168
89608b55907ffff,IN.MH.MU,57.53974592
89608b55c77ffff,IN.MH.MU,52.15975794
89608b0936bffff,IN.MH.MU,62.88028639
89608b09413ffff,IN.MH.MU,70.91226201
89608b096cfffff,IN.MH.MU,75.09171615
89608b19a13ffff,IN.MH.MU,61.93553403
89608b44033ffff,IN.MH.MU,66.7780938
89608b4682bffff,IN.MH.MU,50.59363452
89608b543dbffff,IN.MH.MU,68.34694355
89608b54ad7ffff,IN.MH.MU,56.41660654
89608b55147ffff,IN.MH.MU,73.27368586
89608b56d8fffff,IN.MH.MU,63.36067289
89608b0967bffff,IN.MH.MU,76.55335829
89608b0b16fffff,IN.MH.MU,73.15547423
89608b0b477ffff,IN.MH.MU,65.97273137
89608b1936bffff,IN.MH.MU,62.37433492
89608b451d3ffff,IN.MH.MU,55.64293174
89608b4551bffff,IN.MH.MU,71.34835231
89608b461a3ffff,IN.MH.MU,71.62389058
89608b46383ffff,IN.MH.MU,69.23040528
89608b46597ffff,IN.MH.MU,75.81703777
89608b46b87ffff,IN.MH.MU,47.02738652
89608b46b93ffff,IN.MH.MU,53.71055901
89608b46d73ffff,IN.MH.MU,56.10774416
89608b47127ffff,IN.MH.MU,73.03077581
89608b54157ffff,IN.MH.MU,68.91247079
89608b549b3ffff,IN.MH.MU,67.09224208
89608b549d7ffff,IN.MH.MU,73.27151568
89608b54a17ffff,IN.MH.MU,56.24836148
89608b5512bffff,IN.MH.MU,67.85697325
89608b551d7ffff,IN.MH.MU,59.18387338
89608b55d93ffff,IN.MH.MU,54.29563528
89608b0900fffff,IN.MH.MU,64.68480059
89608b0b4c3ffff,IN.MH.MU,69.89488351
89608b19103ffff,IN.MH.MU,37.29202089
89608b19877ffff,IN.MH.MU,46.99349425
89608b4442fffff,IN.MH.MU,71.27684267
89608b44657ffff,IN.MH.MU,73.77976698
89608b4657bffff,IN.MH.MU,71.57756519
89608b466a7ffff,IN.MH.MU,63.37184214
89608b46d43ffff,IN.MH.MU,57.04063502
89608b5400bffff,IN.MH.MU,59.89034026
89608b54277ffff,IN.MH.MU,69.73444244
